FECHA (YYMMDD);HORA (HHMM);Registros validados;Registros preliminares;Registros no validados;COMUNA;FECHA(YYYYMMDD)
210829;0;32;;;Santiago;20210829
210830;0;20;;;Santiago;20210830
210831;0;26;;;Santiago;20210831
210901;0;33;;;Santiago;20210901
210902;0;26;;;Santiago;20210902
210903;0;22;;;Santiago;20210903
210904;0;14;;;Santiago;20210904
210905;0;16;;;Santiago;20210905
210906;0;7;;;Santiago;20210906
210907;0;6;;;Santiago;20210907
210908;0;12;;;Santiago;20210908
210909;0;27;;;Santiago;20210909
210910;0;33;;;Santiago;20210910
210911;0;19;;;Santiago;20210911
210912;0;4;;;Santiago;20210912
210913;0;8;;;Santiago;20210913
210914;0;18;;;Santiago;20210914
210915;0;24;;;Santiago;20210915
210916;0;24;;;Santiago;20210916
210917;0;19;;;Santiago;20210917
210918;0;18;;;Santiago;20210918
210919;0;13;;;Santiago;20210919
210920;0;16;;;Santiago;20210920
210921;0;21;;;Santiago;20210921
210922;0;14;;;Santiago;20210922
210923;0;23;;;Santiago;20210923
210924;0;23;;;Santiago;20210924
210925;0;16;;;Santiago;20210925
210926;0;15;;;Santiago;20210926
210927;0;15;;;Santiago;20210927
210928;0;15;;;Santiago;20210928
210929;0;17;;;Santiago;20210929
210930;0;8;;;Santiago;20210930
211001;0;12;;;Santiago;20211001
211002;0;7;;;Santiago;20211002
211003;0;11;;;Santiago;20211003
211004;0;16;;;Santiago;20211004
211005;0;16;;;Santiago;20211005
211006;0;18;;;Santiago;20211006
211007;0;16;;;Santiago;20211007
211008;0;10;;;Santiago;20211008
211009;0;15;;;Santiago;20211009
211010;0;10;;;Santiago;20211010
211011;0;17;;;Santiago;20211011
211012;0;15;;;Santiago;20211012
211013;0;9;;;Santiago;20211013
211014;0;7;;;Santiago;20211014
211015;0;13;;;Santiago;20211015
211016;0;15;;;Santiago;20211016
211017;0;11;;;Santiago;20211017
211018;0;16;;;Santiago;20211018
211019;0;23;;;Santiago;20211019
211020;0;17;;;Santiago;20211020
211021;0;;;;Santiago;20211021
211022;0;;;;Santiago;20211022
211023;0;13;;;Santiago;20211023
211024;0;13;;;Santiago;20211024
211025;0;13;;;Santiago;20211025
211026;0;15;;;Santiago;20211026
211027;0;14;;;Santiago;20211027
211028;0;16;;;Santiago;20211028
211029;0;16;;;Santiago;20211029
211030;0;16;;;Santiago;20211030
211031;0;15;;;Santiago;20211031
211101;0;15;;;Santiago;20211101
211102;0;16;;;Santiago;20211102
211103;0;10;;;Santiago;20211103
211104;0;9;;;Santiago;20211104
211105;0;13;;;Santiago;20211105
211106;0;11;;;Santiago;20211106
211107;0;12;;;Santiago;20211107
211108;0;14;;;Santiago;20211108
211109;0;10;;;Santiago;20211109
211110;0;12;;;Santiago;20211110
211111;0;13;;;Santiago;20211111
211112;0;11;;;Santiago;20211112
211113;0;6;;;Santiago;20211113
211114;0;10;;;Santiago;20211114
211115;0;8;;;Santiago;20211115
211116;0;10;;;Santiago;20211116
211117;0;12;;;Santiago;20211117
211118;0;15;;;Santiago;20211118
211119;0;13;;;Santiago;20211119
211120;0;15;;;Santiago;20211120
211121;0;13;;;Santiago;20211121
211122;0;13;;;Santiago;20211122
211123;0;14;;;Santiago;20211123
211124;0;12;;;Santiago;20211124
211125;0;12;;;Santiago;20211125
211126;0;14;;;Santiago;20211126
211127;0;9;;;Santiago;20211127
211128;0;9;;;Santiago;20211128
211129;0;9;;;Santiago;20211129
211130;0;9;;;Santiago;20211130
211201;0;10;;;Santiago;20211201
211202;0;12;;;Santiago;20211202
211203;0;13;;;Santiago;20211203
211204;0;13;;;Santiago;20211204
211205;0;15;;;Santiago;20211205
211206;0;14;;;Santiago;20211206
211207;0;13;;;Santiago;20211207
211208;0;12;;;Santiago;20211208
211209;0;16;;;Santiago;20211209
211210;0;14;;;Santiago;20211210
211211;0;10;;;Santiago;20211211
211212;0;5;;;Santiago;20211212
211213;0;10;;;Santiago;20211213
211214;0;11;;;Santiago;20211214
211215;0;11;;;Santiago;20211215
211216;0;12;;;Santiago;20211216
211217;0;11;;;Santiago;20211217
211218;0;11;;;Santiago;20211218
211219;0;14;;;Santiago;20211219
211220;0;14;;;Santiago;20211220
211221;0;18;;;Santiago;20211221
211222;0;18;;;Santiago;20211222
211223;0;13;;;Santiago;20211223
211224;0;14;;;Santiago;20211224
211225;0;;;;Santiago;20211225
211226;0;;;;Santiago;20211226
211227;0;;;;Santiago;20211227
211228;0;16;;;Santiago;20211228
211229;0;12;;;Santiago;20211229
211230;0;14;;;Santiago;20211230
211231;0;11;;;Santiago;20211231
220101;0;9;;;Santiago;20220101
220102;0;7;;;Santiago;20220102
220103;0;9;;;Santiago;20220103
220104;0;8;;;Santiago;20220104
220105;0;11;;;Santiago;20220105
220106;0;14;;;Santiago;20220106
220107;0;15;;;Santiago;20220107
220108;0;14;;;Santiago;20220108
220109;0;9;;;Santiago;20220109
220110;0;9;;;Santiago;20220110
220111;0;12;;;Santiago;20220111
220112;0;11;;;Santiago;20220112
220113;0;10;;;Santiago;20220113
220114;0;11;;;Santiago;20220114
220115;0;10;;;Santiago;20220115
220116;0;8;;;Santiago;20220116
220117;0;6;;;Santiago;20220117
220118;0;9;;;Santiago;20220118
220119;0;9;;;Santiago;20220119
220120;0;10;;;Santiago;20220120
220121;0;8;;;Santiago;20220121
220122;0;6;;;Santiago;20220122
220123;0;8;;;Santiago;20220123
220124;0;12;;;Santiago;20220124
220125;0;10;;;Santiago;20220125
220126;0;14;;;Santiago;20220126
220127;0;12;;;Santiago;20220127
220128;0;14;;;Santiago;20220128
220129;0;12;;;Santiago;20220129
220130;0;11;;;Santiago;20220130
220131;0;13;;;Santiago;20220131
220201;0;12;;;Santiago;20220201
220202;0;13;;;Santiago;20220202
220203;0;10;;;Santiago;20220203
220204;0;9;;;Santiago;20220204
220205;0;11;;;Santiago;20220205
220206;0;13;;;Santiago;20220206
220207;0;13;;;Santiago;20220207
220208;0;14;;;Santiago;20220208
220209;0;18;;;Santiago;20220209
220210;0;18;;;Santiago;20220210
220211;0;18;;;Santiago;20220211
220212;0;29;;;Santiago;20220212
220213;0;18;;;Santiago;20220213
220214;0;18;;;Santiago;20220214
220215;0;19;;;Santiago;20220215
220216;0;16;;;Santiago;20220216
220217;0;17;;;Santiago;20220217
220218;0;24;;;Santiago;20220218
220219;0;16;;;Santiago;20220219
220220;0;9;;;Santiago;20220220
220221;0;9;;;Santiago;20220221
220222;0;8;;;Santiago;20220222
220223;0;6;;;Santiago;20220223
220224;0;12;;;Santiago;20220224
220225;0;14;;;Santiago;20220225
220226;0;10;;;Santiago;20220226
220227;0;6;;;Santiago;20220227
220228;0;10;;;Santiago;20220228
220301;0;17;;;Santiago;20220301
220302;0;17;;;Santiago;20220302
220303;0;15;;;Santiago;20220303
220304;0;12;;;Santiago;20220304
220305;0;11;;;Santiago;20220305
220306;0;8;;;Santiago;20220306
220307;0;10;;;Santiago;20220307
220308;0;12;;;Santiago;20220308
220309;0;11;;;Santiago;20220309
220310;0;14;;;Santiago;20220310
220311;0;17;;;Santiago;20220311
220312;0;22;;;Santiago;20220312
220313;0;19;;;Santiago;20220313
220314;0;22;;;Santiago;20220314
220315;0;;;;Santiago;20220315
220316;0;;;;Santiago;20220316
220317;0;;;;Santiago;20220317
220318;0;;;;Santiago;20220318
220319;0;17;;;Santiago;20220319
220320;0;17;;;Santiago;20220320
220321;0;10;;;Santiago;20220321
220322;0;12;;;Santiago;20220322
220323;0;7;;;Santiago;20220323
220324;0;12;;;Santiago;20220324
220325;0;19;;;Santiago;20220325
220326;0;18;;;Santiago;20220326
220327;0;18;;;Santiago;20220327
220328;0;17;;;Santiago;20220328
220329;0;12;;;Santiago;20220329
220330;0;15;;;Santiago;20220330
220331;0;18;;;Santiago;20220331
220401;0;22;;;Santiago;20220401
220402;0;24;;;Santiago;20220402
220403;0;13;;;Santiago;20220403
220404;0;15;;;Santiago;20220404
220405;0;18;;;Santiago;20220405
220406;0;20;;;Santiago;20220406
220407;0;20;;;Santiago;20220407
220408;0;19;;;Santiago;20220408
220409;0;11;;;Santiago;20220409
220410;0;8;;;Santiago;20220410
220411;0;10;;;Santiago;20220411
220412;0;11;;;Santiago;20220412
220413;0;21;;;Santiago;20220413
220414;0;23;;;Santiago;20220414
220415;0;17;;;Santiago;20220415
220416;0;31;;;Santiago;20220416
220417;0;35;;;Santiago;20220417
220418;0;27;;;Santiago;20220418
220419;0;29;;;Santiago;20220419
220420;0;19;;;Santiago;20220420
220421;0;26;;;Santiago;20220421
220422;0;24;;;Santiago;20220422
220423;0;22;;;Santiago;20220423
220424;0;11;;;Santiago;20220424
220425;0;8;;;Santiago;20220425
220426;0;5;;;Santiago;20220426
220427;0;14;;;Santiago;20220427
220428;0;33;;;Santiago;20220428
220429;0;41;;;Santiago;20220429
220430;0;32;;;Santiago;20220430
220501;0;38;;;Santiago;20220501
220502;0;26;;;Santiago;20220502
220503;0;39;;;Santiago;20220503
220504;0;35;;;Santiago;20220504
220505;0;39;;;Santiago;20220505
220506;0;55;;;Santiago;20220506
220507;0;45;;;Santiago;20220507
220508;0;30;;;Santiago;20220508
220509;0;42;;;Santiago;20220509
220510;0;54;;;Santiago;20220510
220511;0;56;;;Santiago;20220511
220512;0;55;;;Santiago;20220512
220513;0;51;;;Santiago;20220513
220514;0;52;;;Santiago;20220514
220515;0;53;;;Santiago;20220515
220516;0;54;;;Santiago;20220516
220517;0;67;;;Santiago;20220517
220518;0;70;;;Santiago;20220518
220519;0;35;;;Santiago;20220519
220520;0;33;;;Santiago;20220520
220521;0;38;;;Santiago;20220521
220522;0;40;;;Santiago;20220522
220523;0;21;;;Santiago;20220523
220524;0;27;;;Santiago;20220524
220525;0;36;;;Santiago;20220525
220526;0;46;;;Santiago;20220526
220527;0;77;;;Santiago;20220527
220528;0;103;;;Santiago;20220528
220529;0;60;;;Santiago;20220529
220530;0;52;;;Santiago;20220530
220531;0;52;;;Santiago;20220531
220601;0;33;;;Santiago;20220601
220602;0;30;;;Santiago;20220602
220603;0;36;;;Santiago;20220603
220604;0;14;;;Santiago;20220604
220605;0;12;;;Santiago;20220605
220606;0;27;;;Santiago;20220606
220607;0;45;;;Santiago;20220607
220608;0;42;;;Santiago;20220608
220609;0;56;;;Santiago;20220609
220610;0;68;;;Santiago;20220610
220611;0;53;;;Santiago;20220611
220612;0;73;;;Santiago;20220612
220613;0;53;;;Santiago;20220613
220614;0;49;;;Santiago;20220614
220615;0;45;;;Santiago;20220615
220616;0;37;;;Santiago;20220616
220617;0;47;;;Santiago;20220617
220618;0;74;;;Santiago;20220618
220619;0;86;;;Santiago;20220619
220620;0;75;;;Santiago;20220620
220621;0;42;;;Santiago;20220621
220622;0;42;;;Santiago;20220622
220623;0;16;;;Santiago;20220623
220624;0;35;;;Santiago;20220624
220625;0;45;;;Santiago;20220625
220626;0;64;;;Santiago;20220626
220627;0;32;;;Santiago;20220627
220628;0;30;;;Santiago;20220628
220629;0;36;;;Santiago;20220629
220630;0;35;;;Santiago;20220630
220701;0;11;;;Santiago;20220701
220702;0;25;;;Santiago;20220702
220703;0;60;;;Santiago;20220703
220704;0;57;;;Santiago;20220704
220705;0;43;;;Santiago;20220705
220706;0;37;;;Santiago;20220706
220707;0;54;;;Santiago;20220707
220708;0;41;;;Santiago;20220708
220709;0;12;;;Santiago;20220709
220710;0;7;;;Santiago;20220710
220711;0;13;;;Santiago;20220711
220712;0;27;;;Santiago;20220712
220713;0;32;;;Santiago;20220713
220714;0;9;;;Santiago;20220714
220715;0;17;;;Santiago;20220715
220716;0;19;;;Santiago;20220716
220717;0;42;;;Santiago;20220717
220718;0;44;;;Santiago;20220718
220719;0;46;;;Santiago;20220719
220720;0;44;;;Santiago;20220720
220721;0;44;;;Santiago;20220721
220722;0;54;;;Santiago;20220722
220723;0;51;;;Santiago;20220723
220724;0;44;;;Santiago;20220724
220725;0;27;;;Santiago;20220725
220726;0;26;;;Santiago;20220726
220727;0;22;;;Santiago;20220727
220728;0;30;;;Santiago;20220728
220729;0;40;;;Santiago;20220729
220730;0;36;;;Santiago;20220730
220731;0;45;;;Santiago;20220731
220801;0;43;;;Santiago;20220801
220802;0;58;;;Santiago;20220802
220803;0;41;;;Santiago;20220803
220804;0;32;;;Santiago;20220804
220805;0;45;;;Santiago;20220805
220806;0;24;;;Santiago;20220806
220807;0;8;;;Santiago;20220807
220808;0;25;;;Santiago;20220808
220809;0;40;;;Santiago;20220809
220810;0;29;;;Santiago;20220810
220811;0;34;;;Santiago;20220811
220812;0;21;;;Santiago;20220812
220813;0;36;;;Santiago;20220813
220814;0;21;;;Santiago;20220814
220815;0;6;;;Santiago;20220815
220816;0;26;;;Santiago;20220816
220817;0;18;;;Santiago;20220817
220818;0;30;;;Santiago;20220818
220819;0;46;;;Santiago;20220819
220820;0;47;;;Santiago;20220820
220821;0;39;;;Santiago;20220821
220822;0;30;;;Santiago;20220822
220823;0;53;;;Santiago;20220823
220824;0;58;;;Santiago;20220824
220825;0;52;;;Santiago;20220825
220826;0;52;;;Santiago;20220826
220827;0;34;;;Santiago;20220827
220828;0;46;;;Santiago;20220828
220829;0;27;;;Santiago;20220829
220830;0;24;;;Santiago;20220830
220831;0;21;;;Santiago;20220831
220901;0;25;;;Santiago;20220901
220902;0;47;;;Santiago;20220902
220903;0;41;;;Santiago;20220903
220904;0;38;;;Santiago;20220904
220905;0;32;;;Santiago;20220905
220906;0;32;;;Santiago;20220906
220907;0;12;;;Santiago;20220907
220908;0;9;;;Santiago;20220908
220909;0;32;;;Santiago;20220909
220910;0;35;;;Santiago;20220910
220911;0;10;;;Santiago;20220911
220912;0;26;;;Santiago;20220912
220913;0;17;;;Santiago;20220913
220914;0;27;;;Santiago;20220914
220915;0;31;;;Santiago;20220915
220916;0;20;;;Santiago;20220916
220917;0;17;;;Santiago;20220917
220918;0;8;;;Santiago;20220918
220919;0;13;;;Santiago;20220919
220920;0;9;;;Santiago;20220920
220921;0;9;;;Santiago;20220921
220922;0;16;;;Santiago;20220922
220923;0;21;;;Santiago;20220923
220924;0;11;;;Santiago;20220924
220925;0;9;;;Santiago;20220925
220926;0;13;;;Santiago;20220926
220927;0;17;;;Santiago;20220927
220928;0;17;;;Santiago;20220928
220929;0;21;;;Santiago;20220929
220930;0;31;;;Santiago;20220930
221001;0;25;;;Santiago;20221001
221002;0;23;;;Santiago;20221002
221003;0;12;;;Santiago;20221003
221004;0;11;;;Santiago;20221004
221005;0;10;;;Santiago;20221005
221006;0;15;;;Santiago;20221006
221007;0;14;;;Santiago;20221007
221008;0;5;;;Santiago;20221008
221009;0;11;;;Santiago;20221009
221010;0;11;;;Santiago;20221010
221011;0;17;;;Santiago;20221011
221012;0;16;;;Santiago;20221012
221013;0;14;;;Santiago;20221013
221014;0;15;;;Santiago;20221014
221015;0;20;;;Santiago;20221015
221016;0;15;;;Santiago;20221016
221017;0;10;;;Santiago;20221017
221018;0;10;;;Santiago;20221018
221019;0;9;;;Santiago;20221019
221020;0;11;;;Santiago;20221020
221021;0;14;;;Santiago;20221021
221022;0;13;;;Santiago;20221022
221023;0;13;;;Santiago;20221023
221024;0;13;;;Santiago;20221024
221025;0;7;;;Santiago;20221025
221026;0;9;;;Santiago;20221026
221027;0;11;;;Santiago;20221027
221028;0;13;;;Santiago;20221028
221029;0;11;;;Santiago;20221029
221030;0;4;;;Santiago;20221030
221031;0;10;;;Santiago;20221031
221101;0;12;;;Santiago;20221101
221102;0;15;;;Santiago;20221102
221103;0;16;;;Santiago;20221103
221104;0;18;;;Santiago;20221104
221105;0;13;;;Santiago;20221105
221106;0;13;;;Santiago;20221106
221107;0;15;;;Santiago;20221107
221108;0;15;;;Santiago;20221108
221109;0;9;;;Santiago;20221109
221110;0;11;;;Santiago;20221110
221111;0;6;;;Santiago;20221111
221112;0;5;;;Santiago;20221112
221113;0;7;;;Santiago;20221113
221114;0;10;;;Santiago;20221114
221115;0;13;;;Santiago;20221115
221116;0;12;;;Santiago;20221116
221117;0;14;;;Santiago;20221117
221118;0;14;;;Santiago;20221118
221119;0;11;;;Santiago;20221119
221120;0;11;;;Santiago;20221120
221121;0;11;;;Santiago;20221121
221122;0;14;;;Santiago;20221122
221123;0;17;;;Santiago;20221123
221124;0;14;;;Santiago;20221124
221125;0;14;;;Santiago;20221125
221126;0;13;;;Santiago;20221126
221127;0;13;;;Santiago;20221127
221128;0;14;;;Santiago;20221128
221129;0;13;;;Santiago;20221129
221130;0;11;;;Santiago;20221130
221201;0;12;;;Santiago;20221201
221202;0;14;;;Santiago;20221202
221203;0;13;;;Santiago;20221203
221204;0;9;;;Santiago;20221204
221205;0;10;;;Santiago;20221205
221206;0;;;;Santiago;20221206
221207;0;;;;Santiago;20221207
221208;0;11;;;Santiago;20221208
221209;0;7;;;Santiago;20221209
221210;0;9;;;Santiago;20221210
221211;0;11;;;Santiago;20221211
221212;0;14;;;Santiago;20221212
221213;0;12;;;Santiago;20221213
221214;0;12;;;Santiago;20221214
221215;0;27;;;Santiago;20221215
221216;0;78;;;Santiago;20221216
221217;0;16;;;Santiago;20221217
221218;0;14;;;Santiago;20221218
221219;0;10;;;Santiago;20221219
221220;0;9;;;Santiago;20221220
221221;0;9;;;Santiago;20221221
221222;0;8;;;Santiago;20221222
221223;0;7;;;Santiago;20221223
221224;0;11;;;Santiago;20221224
221225;0;11;;;Santiago;20221225
221226;0;12;;;Santiago;20221226
221227;0;13;;;Santiago;20221227
221228;0;14;;;Santiago;20221228
221229;0;16;;;Santiago;20221229
221230;0;18;;;Santiago;20221230
221231;0;15;;;Santiago;20221231
230101;0;17;;;Santiago;20230101
230102;0;10;;;Santiago;20230102
230103;0;12;;;Santiago;20230103
230104;0;16;;;Santiago;20230104
230105;0;17;;;Santiago;20230105
230106;0;13;;;Santiago;20230106
230107;0;12;;;Santiago;20230107
230108;0;9;;;Santiago;20230108
230109;0;11;;;Santiago;20230109
230110;0;9;;;Santiago;20230110
230111;0;11;;;Santiago;20230111
230112;0;9;;;Santiago;20230112
230113;0;11;;;Santiago;20230113
230114;0;10;;;Santiago;20230114
230115;0;13;;;Santiago;20230115
230116;0;17;;;Santiago;20230116
230117;0;16;;;Santiago;20230117
230118;0;18;;;Santiago;20230118
230119;0;17;;;Santiago;20230119
230120;0;14;;;Santiago;20230120
230121;0;14;;;Santiago;20230121
230122;0;13;;;Santiago;20230122
230123;0;13;;;Santiago;20230123
230124;0;12;;;Santiago;20230124
230125;0;9;;;Santiago;20230125
230126;0;11;;;Santiago;20230126
230127;0;13;;;Santiago;20230127
230128;0;18;;;Santiago;20230128
230129;0;12;;;Santiago;20230129
230130;0;12;;;Santiago;20230130
230131;0;12;;;Santiago;20230131
230201;0;15;;;Santiago;20230201
230202;0;19;;;Santiago;20230202
230203;0;24;;;Santiago;20230203
230204;0;17;;;Santiago;20230204
230205;0;15;;;Santiago;20230205
230206;0;47;;;Santiago;20230206
230207;0;72;;;Santiago;20230207
230208;0;56;;;Santiago;20230208
230209;0;70;;;Santiago;20230209
230210;0;68;;;Santiago;20230210
230211;0;42;;;Santiago;20230211
230212;0;31;;;Santiago;20230212
230213;0;10;;;Santiago;20230213
230214;0;11;;;Santiago;20230214
230215;0;14;;;Santiago;20230215
230216;0;14;;;Santiago;20230216
230217;0;14;;;Santiago;20230217
230218;0;16;;;Santiago;20230218
230219;0;11;;;Santiago;20230219
230220;0;16;;;Santiago;20230220
230221;0;26;;;Santiago;20230221
230222;0;25;;;Santiago;20230222
230223;0;22;;;Santiago;20230223
230224;0;20;;;Santiago;20230224
230225;0;15;;;Santiago;20230225
230226;0;14;;;Santiago;20230226
230227;0;15;;;Santiago;20230227
230228;0;15;;;Santiago;20230228
230301;0;17;;;Santiago;20230301
230302;0;13;;;Santiago;20230302
230303;0;14;;;Santiago;20230303
230304;0;16;;;Santiago;20230304
230305;0;15;;;Santiago;20230305
230306;0;15;;;Santiago;20230306
230307;0;15;;;Santiago;20230307
230308;0;11;;;Santiago;20230308
230309;0;9;;;Santiago;20230309
230310;0;10;;;Santiago;20230310
230311;0;9;;;Santiago;20230311
230312;0;8;;;Santiago;20230312
230313;0;9;;;Santiago;20230313
230314;0;10;;;Santiago;20230314
230315;0;11;;;Santiago;20230315
230316;0;12;;;Santiago;20230316
230317;0;12;;;Santiago;20230317
230318;0;11;;;Santiago;20230318
230319;0;12;;;Santiago;20230319
230320;0;12;;;Santiago;20230320
230321;0;;;;Santiago;20230321
230322;0;17;;;Santiago;20230322
230323;0;23;;;Santiago;20230323
230324;0;23;;;Santiago;20230324
230325;0;22;;;Santiago;20230325
230326;0;17;;;Santiago;20230326
230327;0;21;;;Santiago;20230327
230328;0;18;;;Santiago;20230328
230329;0;14;;;Santiago;20230329
230330;0;19;;;Santiago;20230330
230331;0;;;;Santiago;20230331
230401;0;;;;Santiago;20230401
230402;0;;;;Santiago;20230402
230403;0;;;;Santiago;20230403
230404;0;;;;Santiago;20230404
230405;0;;;;Santiago;20230405
230406;0;;;;Santiago;20230406
230407;0;19;;;Santiago;20230407
230408;0;16;;;Santiago;20230408
230409;0;20;;;Santiago;20230409
230410;0;19;;;Santiago;20230410
230411;0;19;;;Santiago;20230411
230412;0;11;;;Santiago;20230412
230413;0;10;;;Santiago;20230413
230414;0;13;;;Santiago;20230414
230415;0;20;;;Santiago;20230415
230416;0;21;;;Santiago;20230416
230417;0;18;;;Santiago;20230417
230418;0;19;;;Santiago;20230418
230419;0;30;;;Santiago;20230419
230420;0;21;;;Santiago;20230420
230421;0;15;;;Santiago;20230421
230422;0;28;;;Santiago;20230422
230423;0;21;;;Santiago;20230423
230424;0;25;;;Santiago;20230424
230425;0;26;;;Santiago;20230425
230426;0;40;;;Santiago;20230426
230427;0;43;;;Santiago;20230427
230428;0;34;;;Santiago;20230428
230429;0;11;;;Santiago;20230429
230430;0;7;;;Santiago;20230430
230501;0;20;;;Santiago;20230501
230502;0;28;;;Santiago;20230502
230503;0;34;;;Santiago;20230503
230504;0;41;;;Santiago;20230504
230505;0;50;;;Santiago;20230505
230506;0;52;;;Santiago;20230506
230507;0;78;;;Santiago;20230507
230508;0;61;;;Santiago;20230508
230509;0;45;;;Santiago;20230509
230510;0;50;;;Santiago;20230510
230511;0;39;;;Santiago;20230511
230512;0;31;;;Santiago;20230512
230513;0;42;;;Santiago;20230513
230514;0;40;;;Santiago;20230514
230515;0;35;;;Santiago;20230515
230516;0;34;;;Santiago;20230516
230517;0;14;;;Santiago;20230517
230518;0;26;;;Santiago;20230518
230519;0;29;;;Santiago;20230519
230520;0;43;;;Santiago;20230520
230521;0;40;;;Santiago;20230521
230522;0;26;;;Santiago;20230522
230523;0;40;;;Santiago;20230523
230524;0;32;;;Santiago;20230524
230525;0;46;;;Santiago;20230525
230526;0;25;;;Santiago;20230526
230527;0;33;;;Santiago;20230527
230528;0;63;;;Santiago;20230528
230529;0;63;;;Santiago;20230529
