FECHA (YYMMDD);HORA (HHMM);Registros validados;Registros preliminares;Registros no validados;FECHA(YYYYMMDD)
211018;0;16;;;20211018
211019;0;23;;;20211019
211020;0;17;;;20211020
211021;0;;;;20211021
211022;0;;;;20211022
211023;0;13;;;20211023
211024;0;13;;;20211024
211025;0;13;;;20211025
211026;0;15;;;20211026
211027;0;14;;;20211027
211028;0;16;;;20211028
211029;0;16;;;20211029
211030;0;16;;;20211030
211031;0;15;;;20211031
211101;0;15;;;20211101
211102;0;16;;;20211102
211103;0;10;;;20211103
211104;0;9;;;20211104
211105;0;13;;;20211105
211106;0;11;;;20211106
211107;0;12;;;20211107
211108;0;14;;;20211108
211109;0;10;;;20211109
211110;0;12;;;20211110
211111;0;13;;;20211111
211112;0;11;;;20211112
211113;0;6;;;20211113
211114;0;10;;;20211114
211115;0;8;;;20211115
211116;0;10;;;20211116
211117;0;12;;;20211117
211118;0;15;;;20211118
211119;0;13;;;20211119
211120;0;15;;;20211120
211121;0;13;;;20211121
211122;0;13;;;20211122
211123;0;14;;;20211123
211124;0;12;;;20211124
211125;0;12;;;20211125
211126;0;14;;;20211126
211127;0;9;;;20211127
211128;0;9;;;20211128
211129;0;9;;;20211129
211130;0;9;;;20211130
211201;0;10;;;20211201
211202;0;12;;;20211202
211203;0;13;;;20211203
211204;0;13;;;20211204
211205;0;15;;;20211205
211206;0;14;;;20211206
211207;0;13;;;20211207
211208;0;12;;;20211208
211209;0;16;;;20211209
211210;0;14;;;20211210
211211;0;10;;;20211211
211212;0;5;;;20211212
211213;0;10;;;20211213
211214;0;11;;;20211214
211215;0;11;;;20211215
211216;0;12;;;20211216
211217;0;11;;;20211217
211218;0;11;;;20211218
211219;0;14;;;20211219
211220;0;14;;;20211220
211221;0;18;;;20211221
211222;0;18;;;20211222
211223;0;13;;;20211223
211224;0;14;;;20211224
211225;0;;;;20211225
211226;0;;;;20211226
211227;0;;;;20211227
211228;0;16;;;20211228
211229;0;12;;;20211229
211230;0;14;;;20211230
211231;0;11;;;20211231
220101;0;9;;;20220101
220102;0;7;;;20220102
220103;0;9;;;20220103
220104;0;8;;;20220104
220105;0;11;;;20220105
220106;0;14;;;20220106
220107;0;15;;;20220107
220108;0;14;;;20220108
220109;0;9;;;20220109
220110;0;9;;;20220110
220111;0;12;;;20220111
220112;0;11;;;20220112
220113;0;10;;;20220113
220114;0;11;;;20220114
220115;0;10;;;20220115
220116;0;8;;;20220116
220117;0;6;;;20220117
220118;0;9;;;20220118
220119;0;9;;;20220119
220120;0;10;;;20220120
220121;0;8;;;20220121
220122;0;6;;;20220122
220123;0;8;;;20220123
220124;0;12;;;20220124
220125;0;10;;;20220125
220126;0;14;;;20220126
220127;0;12;;;20220127
220128;0;14;;;20220128
220129;0;12;;;20220129
220130;0;11;;;20220130
220131;0;13;;;20220131
220201;0;12;;;20220201
220202;0;13;;;20220202
220203;0;10;;;20220203
220204;0;9;;;20220204
220205;0;11;;;20220205
220206;0;13;;;20220206
220207;0;13;;;20220207
220208;0;14;;;20220208
220209;0;18;;;20220209
220210;0;18;;;20220210
220211;0;18;;;20220211
220212;0;29;;;20220212
220213;0;18;;;20220213
220214;0;18;;;20220214
220215;0;19;;;20220215
220216;0;16;;;20220216
220217;0;17;;;20220217
220218;0;24;;;20220218
220219;0;16;;;20220219
220220;0;9;;;20220220
220221;0;9;;;20220221
220222;0;8;;;20220222
220223;0;6;;;20220223
220224;0;12;;;20220224
220225;0;14;;;20220225
220226;0;10;;;20220226
220227;0;6;;;20220227
220228;0;10;;;20220228
220301;0;17;;;20220301
220302;0;17;;;20220302
220303;0;15;;;20220303
220304;0;12;;;20220304
220305;0;11;;;20220305
220306;0;8;;;20220306
220307;0;10;;;20220307
220308;0;12;;;20220308
220309;0;11;;;20220309
220310;0;14;;;20220310
220311;0;17;;;20220311
220312;0;22;;;20220312
220313;0;19;;;20220313
220314;0;22;;;20220314
220315;0;;;;20220315
220316;0;;;;20220316
220317;0;;;;20220317
220318;0;;;;20220318
220319;0;17;;;20220319
220320;0;17;;;20220320
220321;0;10;;;20220321
220322;0;12;;;20220322
220323;0;7;;;20220323
220324;0;12;;;20220324
220325;0;19;;;20220325
220326;0;18;;;20220326
220327;0;18;;;20220327
220328;0;17;;;20220328
220329;0;12;;;20220329
220330;0;15;;;20220330
220331;0;18;;;20220331
220401;0;22;;;20220401
220402;0;24;;;20220402
220403;0;13;;;20220403
220404;0;15;;;20220404
220405;0;18;;;20220405
220406;0;20;;;20220406
220407;0;20;;;20220407
220408;0;19;;;20220408
220409;0;11;;;20220409
220410;0;8;;;20220410
220411;0;10;;;20220411
220412;0;11;;;20220412
220413;0;21;;;20220413
220414;0;23;;;20220414
220415;0;17;;;20220415
220416;0;31;;;20220416
220417;0;35;;;20220417
220418;0;27;;;20220418
220419;0;29;;;20220419
220420;0;19;;;20220420
220421;0;26;;;20220421
220422;0;24;;;20220422
220423;0;22;;;20220423
220424;0;11;;;20220424
220425;0;8;;;20220425
220426;0;5;;;20220426
220427;0;14;;;20220427
220428;0;33;;;20220428
220429;0;41;;;20220429
220430;0;32;;;20220430
220501;0;38;;;20220501
220502;0;26;;;20220502
220503;0;39;;;20220503
220504;0;35;;;20220504
220505;0;39;;;20220505
220506;0;55;;;20220506
220507;0;45;;;20220507
220508;0;30;;;20220508
220509;0;42;;;20220509
220510;0;54;;;20220510
220511;0;56;;;20220511
220512;0;55;;;20220512
220513;0;51;;;20220513
220514;0;52;;;20220514
220515;0;53;;;20220515
220516;0;54;;;20220516
220517;0;67;;;20220517
220518;0;70;;;20220518
220519;0;35;;;20220519
220520;0;33;;;20220520
220521;0;38;;;20220521
220522;0;40;;;20220522
220523;0;21;;;20220523
220524;0;27;;;20220524
220525;0;36;;;20220525
220526;0;46;;;20220526
220527;0;77;;;20220527
220528;0;103;;;20220528
220529;0;60;;;20220529
220530;0;52;;;20220530
220531;0;52;;;20220531
220601;0;33;;;20220601
220602;0;30;;;20220602
220603;0;36;;;20220603
220604;0;14;;;20220604
220605;0;12;;;20220605
220606;0;27;;;20220606
220607;0;45;;;20220607
220608;0;42;;;20220608
220609;0;56;;;20220609
220610;0;68;;;20220610
220611;0;53;;;20220611
220612;0;73;;;20220612
220613;0;53;;;20220613
220614;0;49;;;20220614
220615;0;45;;;20220615
220616;0;37;;;20220616
220617;0;47;;;20220617
220618;0;74;;;20220618
220619;0;86;;;20220619
220620;0;75;;;20220620
220621;0;42;;;20220621
220622;0;42;;;20220622
220623;0;16;;;20220623
220624;0;35;;;20220624
220625;0;45;;;20220625
220626;0;64;;;20220626
220627;0;32;;;20220627
220628;0;30;;;20220628
220629;0;36;;;20220629
220630;0;35;;;20220630
220701;0;11;;;20220701
220702;0;25;;;20220702
220703;0;60;;;20220703
220704;0;57;;;20220704
220705;0;43;;;20220705
220706;0;37;;;20220706
220707;0;54;;;20220707
220708;0;41;;;20220708
220709;0;12;;;20220709
220710;0;7;;;20220710
220711;0;13;;;20220711
220712;0;27;;;20220712
220713;0;32;;;20220713
220714;0;9;;;20220714
220715;0;17;;;20220715
220716;0;19;;;20220716
220717;0;42;;;20220717
220718;0;44;;;20220718
220719;0;46;;;20220719
220720;0;44;;;20220720
220721;0;44;;;20220721
220722;0;54;;;20220722
220723;0;51;;;20220723
220724;0;44;;;20220724
220725;0;27;;;20220725
220726;0;26;;;20220726
220727;0;22;;;20220727
220728;0;30;;;20220728
220729;0;40;;;20220729
220730;0;36;;;20220730
220731;0;45;;;20220731
220801;0;43;;;20220801
220802;0;58;;;20220802
220803;0;41;;;20220803
220804;0;32;;;20220804
220805;0;45;;;20220805
220806;0;24;;;20220806
220807;0;8;;;20220807
220808;0;25;;;20220808
220809;0;40;;;20220809
220810;0;29;;;20220810
220811;0;34;;;20220811
220812;0;21;;;20220812
220813;0;36;;;20220813
220814;0;21;;;20220814
220815;0;6;;;20220815
220816;0;26;;;20220816
220817;0;18;;;20220817
220818;0;30;;;20220818
220819;0;46;;;20220819
220820;0;47;;;20220820
220821;0;39;;;20220821
220822;0;30;;;20220822
220823;0;53;;;20220823
220824;0;58;;;20220824
220825;0;52;;;20220825
220826;0;52;;;20220826
220827;0;34;;;20220827
220828;0;46;;;20220828
220829;0;27;;;20220829
220830;0;24;;;20220830
220831;0;21;;;20220831
220901;0;25;;;20220901
220902;0;47;;;20220902
220903;0;41;;;20220903
220904;0;38;;;20220904
220905;0;32;;;20220905
220906;0;32;;;20220906
220907;0;12;;;20220907
220908;0;9;;;20220908
220909;0;32;;;20220909
220910;0;35;;;20220910
220911;0;10;;;20220911
220912;0;26;;;20220912
220913;0;17;;;20220913
220914;0;27;;;20220914
220915;0;31;;;20220915
220916;0;20;;;20220916
220917;0;17;;;20220917
220918;0;8;;;20220918
220919;0;13;;;20220919
220920;0;9;;;20220920
220921;0;9;;;20220921
220922;0;16;;;20220922
220923;0;21;;;20220923
220924;0;11;;;20220924
220925;0;9;;;20220925
220926;0;13;;;20220926
220927;0;17;;;20220927
220928;0;17;;;20220928
220929;0;21;;;20220929
220930;0;31;;;20220930
221001;0;25;;;20221001
221002;0;23;;;20221002
221003;0;12;;;20221003
221004;0;11;;;20221004
221005;0;10;;;20221005
221006;0;15;;;20221006
221007;0;14;;;20221007
221008;0;5;;;20221008
221009;0;11;;;20221009
221010;0;11;;;20221010
221011;0;17;;;20221011
221012;0;16;;;20221012
221013;0;14;;;20221013
221014;0;15;;;20221014
221015;0;20;;;20221015
221016;0;15;;;20221016
221017;0;10;;;20221017
221018;0;10;;;20221018
221019;0;9;;;20221019
221020;0;11;;;20221020
221021;0;14;;;20221021
221022;0;13;;;20221022
221023;0;13;;;20221023
221024;0;13;;;20221024
221025;0;7;;;20221025
221026;0;9;;;20221026
221027;0;11;;;20221027
221028;0;13;;;20221028
221029;0;11;;;20221029
221030;0;4;;;20221030
221031;0;10;;;20221031
221101;0;12;;;20221101
221102;0;15;;;20221102
221103;0;16;;;20221103
221104;0;18;;;20221104
221105;0;13;;;20221105
221106;0;13;;;20221106
221107;0;15;;;20221107
221108;0;15;;;20221108
221109;0;9;;;20221109
221110;0;11;;;20221110
221111;0;6;;;20221111
221112;0;5;;;20221112
221113;0;7;;;20221113
221114;0;10;;;20221114
221115;0;13;;;20221115
221116;0;12;;;20221116
221117;0;14;;;20221117
221118;0;14;;;20221118
221119;0;11;;;20221119
221120;0;11;;;20221120
221121;0;11;;;20221121
221122;0;14;;;20221122
221123;0;17;;;20221123
221124;0;14;;;20221124
221125;0;14;;;20221125
221126;0;13;;;20221126
221127;0;13;;;20221127
221128;0;14;;;20221128
221129;0;13;;;20221129
221130;0;11;;;20221130
221201;0;12;;;20221201
221202;0;14;;;20221202
221203;0;13;;;20221203
221204;0;9;;;20221204
221205;0;10;;;20221205
221206;0;;;;20221206
221207;0;;;;20221207
221208;0;11;;;20221208
221209;0;7;;;20221209
221210;0;9;;;20221210
221211;0;11;;;20221211
221212;0;14;;;20221212
221213;0;12;;;20221213
221214;0;12;;;20221214
221215;0;27;;;20221215
221216;0;78;;;20221216
221217;0;16;;;20221217
221218;0;14;;;20221218
221219;0;10;;;20221219
221220;0;9;;;20221220
221221;0;9;;;20221221
221222;0;8;;;20221222
221223;0;7;;;20221223
221224;0;11;;;20221224
221225;0;11;;;20221225
221226;0;12;;;20221226
221227;0;13;;;20221227
221228;0;14;;;20221228
221229;0;16;;;20221229
221230;0;18;;;20221230
221231;0;15;;;20221231
230101;0;17;;;20230101
230102;0;10;;;20230102
230103;0;12;;;20230103
230104;0;16;;;20230104
230105;0;17;;;20230105
230106;0;13;;;20230106
230107;0;12;;;20230107
230108;0;9;;;20230108
230109;0;11;;;20230109
230110;0;9;;;20230110
230111;0;11;;;20230111
230112;0;9;;;20230112
230113;0;11;;;20230113
230114;0;10;;;20230114
230115;0;13;;;20230115
230116;0;17;;;20230116
230117;0;16;;;20230117
230118;0;18;;;20230118
230119;0;17;;;20230119
230120;0;14;;;20230120
230121;0;14;;;20230121
230122;0;13;;;20230122
230123;0;13;;;20230123
230124;0;12;;;20230124
230125;0;9;;;20230125
230126;0;11;;;20230126
230127;0;13;;;20230127
230128;0;18;;;20230128
230129;0;12;;;20230129
230130;0;12;;;20230130
230131;0;12;;;20230131
230201;0;15;;;20230201
230202;0;19;;;20230202
230203;0;24;;;20230203
230204;0;17;;;20230204
230205;0;15;;;20230205
230206;0;47;;;20230206
230207;0;72;;;20230207
230208;0;56;;;20230208
230209;0;70;;;20230209
230210;0;68;;;20230210
230211;0;42;;;20230211
230212;0;31;;;20230212
230213;0;10;;;20230213
230214;0;11;;;20230214
230215;0;14;;;20230215
230216;0;14;;;20230216
230217;0;14;;;20230217
230218;0;16;;;20230218
230219;0;11;;;20230219
230220;0;16;;;20230220
230221;0;26;;;20230221
230222;0;25;;;20230222
230223;0;22;;;20230223
230224;0;20;;;20230224
230225;0;15;;;20230225
230226;0;14;;;20230226
230227;0;15;;;20230227
230228;0;15;;;20230228
230301;0;17;;;20230301
230302;0;13;;;20230302
230303;0;14;;;20230303
230304;0;16;;;20230304
230305;0;15;;;20230305
230306;0;15;;;20230306
230307;0;15;;;20230307
230308;0;11;;;20230308
230309;0;9;;;20230309
230310;0;10;;;20230310
230311;0;9;;;20230311
230312;0;8;;;20230312
230313;0;9;;;20230313
230314;0;10;;;20230314
230315;0;11;;;20230315
230316;0;12;;;20230316
230317;0;12;;;20230317
230318;0;11;;;20230318
230319;0;12;;;20230319
230320;0;12;;;20230320
230321;0;;;;20230321
230322;0;17;;;20230322
230323;0;23;;;20230323
230324;0;23;;;20230324
230325;0;22;;;20230325
230326;0;17;;;20230326
230327;0;21;;;20230327
230328;0;18;;;20230328
230329;0;14;;;20230329
230330;0;19;;;20230330
230331;0;;;;20230331
230401;0;;;;20230401
230402;0;;;;20230402
230403;0;;;;20230403
230404;0;;;;20230404
230405;0;;;;20230405
230406;0;;;;20230406
230407;0;19;;;20230407
230408;0;16;;;20230408
230409;0;20;;;20230409
230410;0;19;;;20230410
230411;0;19;;;20230411
230412;0;11;;;20230412
230413;0;10;;;20230413
230414;0;13;;;20230414
230415;0;20;;;20230415
230416;0;21;;;20230416
230417;0;18;;;20230417
230418;0;19;;;20230418
230419;0;30;;;20230419
230420;0;21;;;20230420
230421;0;15;;;20230421
230422;0;28;;;20230422
230423;0;21;;;20230423
230424;0;25;;;20230424
230425;0;26;;;20230425
230426;0;40;;;20230426
230427;0;43;;;20230427
230428;0;34;;;20230428
230429;0;11;;;20230429
230430;0;7;;;20230430
230501;0;20;;;20230501
230502;0;28;;;20230502
230503;0;34;;;20230503
230504;0;41;;;20230504
230505;0;50;;;20230505
230506;0;52;;;20230506
230507;0;78;;;20230507
230508;0;61;;;20230508
230509;0;45;;;20230509
230510;0;50;;;20230510
230511;0;39;;;20230511
230512;0;31;;;20230512
230513;0;42;;;20230513
230514;0;40;;;20230514
230515;0;35;;;20230515
230516;0;34;;;20230516
230517;0;14;;;20230517
230518;0;26;;;20230518
230519;0;29;;;20230519
230520;0;43;;;20230520
230521;0;40;;;20230521
230522;0;26;;;20230522
230523;0;40;;;20230523
230524;0;32;;;20230524
230525;0;46;;;20230525
230526;0;25;;;20230526
230527;0;33;;;20230527
230528;0;63;;;20230528
230529;0;63;;;20230529
230530;0;64;;;20230530
230531;0;67;;;20230531
230601;0;45;;;20230601
230602;0;35;;;20230602
230603;0;31;;;20230603
230604;0;43;;;20230604
230605;0;45;;;20230605
230606;0;52;;;20230606
230607;0;57;;;20230607
230608;0;27;;;20230608
230609;0;10;;;20230609
230610;0;13;;;20230610
230611;0;32;;;20230611
230612;0;57;;;20230612
230613;0;52;;;20230613
230614;0;44;;;20230614
230615;0;51;;;20230615
230616;0;50;;;20230616
230617;0;55;;;20230617
230618;0;43;;;20230618
230619;0;42;;;20230619
230620;0;39;;;20230620
230621;0;35;;;20230621
230622;0;17;;;20230622
230623;0;15;;;20230623
230624;0;16;;;20230624
230625;0;24;;;20230625
230626;0;18;;;20230626
230627;0;17;;;20230627
230628;0;47;;;20230628
230629;0;51;;;20230629
230630;0;48;;;20230630
230701;0;40;;;20230701
230702;0;35;;;20230702
230703;0;46;;;20230703
230704;0;29;;;20230704
230705;0;22;;;20230705
230706;0;27;;;20230706
230707;0;43;;;20230707
230708;0;37;;;20230708
230709;0;38;;;20230709
230710;0;33;;;20230710
230711;0;27;;;20230711
230712;0;6;;;20230712
230713;0;31;;;20230713
230714;0;44;;;20230714
230715;0;43;;;20230715
230716;0;69;;;20230716
230717;0;68;;;20230717
230718;0;61;;;20230718
230719;0;43;;;20230719
230720;0;47;;;20230720
230721;0;22;;;20230721
230722;0;10;;;20230722
230723;0;31;;;20230723
230724;0;47;;;20230724
230725;0;33;;;20230725
230726;0;32;;;20230726
230727;0;44;;;20230727
230728;0;55;;;20230728
230729;0;41;;;20230729
230730;0;47;;;20230730
230731;0;46;;;20230731
230801;0;41;;;20230801
230802;0;41;;;20230802
230803;0;39;;;20230803
230804;0;36;;;20230804
230805;0;23;;;20230805
230806;0;24;;;20230806
230807;0;36;;;20230807
230808;0;47;;;20230808
230809;0;50;;;20230809
230810;0;6;;;20230810
230811;0;18;;;20230811
230812;0;32;;;20230812
230813;0;34;;;20230813
230814;0;26;;;20230814
230815;0;22;;;20230815
230816;0;15;;;20230816
230817;0;11;;;20230817
230818;0;19;;;20230818
230819;0;18;;;20230819
230820;0;15;;;20230820
230821;0;11;;;20230821
230822;0;3;;;20230822
230823;0;5;;;20230823
230824;0;15;;;20230824
230825;0;16;;;20230825
230826;0;32;;;20230826
230827;0;30;;;20230827
230828;0;21;;;20230828
230829;0;18;;;20230829
230830;0;15;;;20230830
230831;0;26;;;20230831
230901;0;24;;;20230901
230902;0;24;;;20230902
230903;0;16;;;20230903
230904;0;14;;;20230904
230905;0;41;;;20230905
230906;0;20;;;20230906
230907;0;11;;;20230907
230908;0;16;;;20230908
230909;0;20;;;20230909
230910;0;33;;;20230910
230911;0;6;;;20230911
230912;0;9;;;20230912
230913;0;18;;;20230913
230914;0;26;;;20230914
230915;0;24;;;20230915
230916;0;6;;;20230916
230917;0;13;;;20230917
230918;0;31;;;20230918
230919;0;38;;;20230919
230920;0;23;;;20230920
230921;0;14;;;20230921
230922;0;15;;;20230922
230923;0;27;;;20230923
230924;0;22;;;20230924
230925;0;13;;;20230925
230926;0;7;;;20230926
230927;0;16;;;20230927
230928;0;17;;;20230928
230929;0;24;;;20230929
230930;0;24;;;20230930
231001;0;16;;;20231001
231002;0;9;;;20231002
231003;0;8;;;20231003
231004;0;11;;;20231004
231005;0;11;;;20231005
231006;0;18;;;20231006
231007;0;20;;;20231007
231008;0;17;;;20231008
231009;0;17;;;20231009
231010;0;16;;;20231010
231011;0;15;;;20231011
231012;0;17;;;20231012
231013;0;19;;;20231013
231014;0;16;;;20231014
231015;0;16;;;20231015
231016;0;10;;;20231016
231017;0;16;;;20231017
231018;0;12;;;20231018
231019;0;19;;;20231019
231020;0;23;;;20231020
231021;0;25;;;20231021
231022;0;25;;;20231022
231023;0;13;;;20231023
231024;0;17;;;20231024
231025;0;15;;;20231025
231026;0;14;;;20231026
231027;0;8;;;20231027
231028;0;11;;;20231028
231029;0;4;;;20231029
231030;0;7;;;20231030
231031;0;10;;;20231031
231101;0;7;;;20231101
231102;0;10;;;20231102
231103;0;10;;;20231103
231104;0;16;;;20231104
231105;0;11;;;20231105
231106;0;9;;;20231106
231107;0;6;;;20231107
231108;0;7;;;20231108
231109;0;11;;;20231109
231110;0;6;;;20231110
231111;0;7;;;20231111
231112;0;9;;;20231112
231113;0;7;;;20231113
231114;0;9;;;20231114
231115;0;8;;;20231115
231116;0;9;;;20231116
231117;0;8;;;20231117
231118;0;15;;;20231118
231119;0;14;;;20231119
231120;0;7;;;20231120
231121;0;5;;;20231121
231122;0;9;;;20231122
231123;0;10;;;20231123
231124;0;11;;;20231124
231125;0;17;;;20231125
231126;0;13;;;20231126
231127;0;8;;;20231127
231128;0;10;;;20231128
231129;0;8;;;20231129
231130;0;11;;;20231130
231201;0;7;;;20231201
231202;0;6;;;20231202
231203;0;7;;;20231203
231204;0;12;;;20231204
231205;0;9;;;20231205
231206;0;12;;;20231206
231207;0;42;;;20231207
231208;0;34;;;20231208
231209;0;11;;;20231209
231210;0;;;;20231210
231211;0;;;;20231211
231212;0;9;;;20231212
231213;0;9;;;20231213
231214;0;11;;;20231214
231215;0;13;;;20231215
231216;0;5;;;20231216
231217;0;4;;;20231217
231218;0;5;;;20231218
231219;0;35;;;20231219
231220;0;33;;;20231220
231221;0;23;;;20231221
231222;0;14;;;20231222
231223;0;10;;;20231223
231224;0;11;;;20231224
231225;0;12;;;20231225
231226;0;15;;;20231226
231227;0;13;;;20231227
231228;0;12;;;20231228
231229;0;16;;;20231229
231230;0;9;;;20231230
231231;0;9;;;20231231
240101;0;8;;;20240101
240102;0;13;;;20240102
240103;0;16;;;20240103
240104;0;17;;;20240104
240105;0;12;;;20240105
240106;0;11;;;20240106
240107;0;7;;;20240107
240108;0;9;;;20240108
240109;0;9;;;20240109
240110;0;12;;;20240110
240111;0;14;;;20240111
240112;0;15;;;20240112
240113;0;13;;;20240113
240114;0;10;;;20240114
240115;0;9;;;20240115
240116;0;10;;;20240116
240117;0;14;;;20240117
240118;0;14;;;20240118
240119;0;15;;;20240119
240120;0;18;;;20240120
240121;0;18;;;20240121
240122;0;20;;;20240122
240123;0;18;;;20240123
240124;0;17;;;20240124
240125;0;17;;;20240125
240126;0;13;;;20240126
240127;0;14;;;20240127
240128;0;15;;;20240128
240129;0;14;;;20240129
240130;0;18;;;20240130
240131;0;20;;;20240131
240201;0;;;;20240201
240202;0;;;;20240202
240203;0;17;;;20240203
240204;0;29;;;20240204
240205;0;21;;;20240205
240206;0;19;;;20240206
240207;0;15;;;20240207
240208;0;11;;;20240208
240209;0;10;;;20240209
240210;0;14;;;20240210
240211;0;10;;;20240211
240212;0;13;;;20240212
240213;0;13;;;20240213
240214;0;14;;;20240214
240215;0;14;;;20240215
240216;0;14;;;20240216
240217;0;14;;;20240217
240218;0;12;;;20240218
240219;0;15;;;20240219
240220;0;11;;;20240220
240221;0;9;;;20240221
240222;0;6;;;20240222
240223;0;11;;;20240223
240224;0;9;;;20240224
240225;0;11;;;20240225
240226;0;15;;;20240226
240227;0;11;;;20240227
240228;0;10;;;20240228
240229;0;8;;;20240229
240301;0;12;;;20240301
240302;0;12;;;20240302
240303;0;9;;;20240303
240304;0;12;;;20240304
240305;0;12;;;20240305
240306;0;17;;;20240306
240307;0;10;;;20240307
240308;0;7;;;20240308
240309;0;8;;;20240309
240310;0;11;;;20240310
240311;0;10;;;20240311
240312;0;5;;;20240312
240313;0;7;;;20240313
240314;0;8;;;20240314
240315;0;13;;;20240315
240316;0;13;;;20240316
240317;0;12;;;20240317
240318;0;15;;;20240318
240319;0;16;;;20240319
240320;0;10;;;20240320
240321;0;16;;;20240321
240322;0;11;;;20240322
240323;0;9;;;20240323
240324;0;8;;;20240324
240325;0;8;;;20240325
240326;0;15;;;20240326
240327;0;13;;;20240327
240328;0;15;;;20240328
240329;0;20;;;20240329
240330;0;16;;;20240330
240331;0;10;;;20240331
